none,none,none,none,1,none,1075,2002-01-30 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,1333,2000-07-12 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,2002-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,1991-07-14 00:00:00,180.0,78.0,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,1997-03-10 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2001-09-20 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2003-01-01 00:00:00,none,none,1,none,1668,2004-04-10 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,2000-03-14 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,1999-09-16 00:00:00,none,none,1,none,1081,2004-11-04 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2007-01-01 00:00:00,none,none,1,none,none,2002-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,1953,none,none,none,1,none,2024-08-11 00:00:00

none,2006-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2006-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,1995-01-26 00:00:00,none,none,1,none,1741,2005-01-20 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2002-04-12 00:00:00,none,none,1,none,1781,none,none,none,1,none,2024-08-11 00:00:00

none,2007-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2005-01-01 00:00:00,none,none,1,none,none,1998-04-27 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,2102,1999-12-12 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2005-01-01 00:00:00,none,none,1,none,1348,2003-12-24 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,1997-10-16 00:00:00,185.0,75.0,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,1989-11-26 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2000-03-19 00:00:00,none,none,1,none,none,2006-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2003-01-01 00:00:00,none,none,1,none,976,1999-11-22 00:00:00,198.0,none,1,none,2024-08-11 00:00:00

none,2002-06-01 00:00:00,none,none,1,none,1781,2005-03-03 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2007-01-01 00:00:00,none,none,1,none,none,2005-09-20 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,1863,2002-06-19 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,0,none,1953,2008-04-12 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2005-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,0,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,2000-06-29 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,1079,1997-04-10 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,none,2000-09-20 00:00:00,183.0,80.0,1,none,2024-08-11 00:00:00

none,2000-06-21 00:00:00,none,none,1,none,none,2000-05-10 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,1997-04-17 00:00:00,180.0,78.0,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,2004-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2003-01-01 00:00:00,none,none,1,none,none,2002-09-06 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,1987-12-17 00:00:00,none,none,1,none,2009,2005-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,2001-04-13 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-01-01 00:00:00,none,none,1,none,1863,2004-09-26 00:00:00,none,none,1,none,2024-08-11 00:00:00

1613,2006-03-30 00:00:00,none,none,1,none,1544,2004-01-16 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2001-01-01 00:00:00,none,none,1,none,none,2004-01-01 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,none,none,none,1,none,none,2004-12-05 00:00:00,none,none,1,none,2024-08-11 00:00:00

none,2004-10-01 00:00:00,none,none,1,none,2009,2000-01-31 00:00:00,none,none,1,none,2024-08-11 00:00:00

955,1987-04-25 00:00:00,178.0,80.0,1,2.24,906,2005-08-27 00:00:00,none,none,1,1.59,2024-08-11 00:00:00

none,1993-07-22 00:00:00,none,none,1,1.01,479,1997-07-15 00:00:00,none,none,0,24.6,2024-08-11 00:00:00

637,1997-10-29 00:00:00,185.0,80.0,1,1.94,1017,2001-11-19 00:00:00,none,none,1,1.79,2024-08-11 00:00:00

none,none,none,none,1,1.02,526,1995-07-09 00:00:00,none,70.0,1,20.8,2024-08-11 00:00:00

720,1995-08-21 00:00:00,183.0,82.0,1,6.1,1176,1996-07-31 00:00:00,none,none,1,1.1,2024-08-11 00:00:00

1135,2003-07-22 00:00:00,none,none,1,1.13,487,2000-05-12 00:00:00,none,none,0,5.37,2024-08-11 00:00:00

509,2002-02-28 00:00:00,none,none,1,3.94,889,1998-06-16 00:00:00,none,none,1,1.22,2024-08-11 00:00:00

1755,2001-08-27 00:00:00,none,none,0,1.03,314,1990-06-21 00:00:00,175.0,77.0,1,10.5,2024-08-11 00:00:00

1565,2005-03-20 00:00:00,none,none,1,1.09,440,1994-10-18 00:00:00,188.0,78.0,1,6.48,2024-08-11 00:00:00

819,1992-08-12 00:00:00,175.0,77.0,1,1.33,595,1994-01-30 00:00:00,180.0,72.0,1,3.09,2024-08-11 00:00:00

2055,1996-10-18 00:00:00,193.0,88.0,1,1.02,431,1990-08-13 00:00:00,193.0,85.0,1,11.6,2024-08-11 00:00:00

1478,1995-11-01 00:00:00,191.0,88.0,1,1.12,179,1997-05-18 00:00:00,183.0,60.0,0,5.63,2024-08-11 00:00:00

728,2000-05-15 00:00:00,none,none,1,1.84,716,2001-02-13 00:00:00,none,none,1,1.87,2024-08-11 00:00:00

853,1995-03-31 00:00:00,188.0,82.0,1,1.44,491,1997-01-07 00:00:00,none,none,1,2.67,2024-08-11 00:00:00

none,2005-01-01 00:00:00,none,none,1,1.02,373,1996-11-19 00:00:00,180.0,75.0,1,12.6,2024-08-11 00:00:00

666,2002-09-01 00:00:00,none,none,1,1.49,498,2003-01-28 00:00:00,180.0,73.0,1,2.5,2024-08-11 00:00:00

1038,2002-09-28 00:00:00,none,none,1,1.46,418,1999-08-06 00:00:00,none,none,1,2.61,2024-08-11 00:00:00

none,2006-01-01 00:00:00,none,none,1,1.02,396,1996-06-01 00:00:00,191.0,84.0,1,13.7,2024-08-11 00:00:00

1045,1999-07-12 00:00:00,178.0,70.0,1,1.03,550,2001-05-06 00:00:00,188.0,75.0,1,9.67,2024-08-11 00:00:00

